GAME_NUM,ATL,BKN,BOS,CHA,CHI,CLE,DAL,DEN,DET,GSW,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NOP,NYK,OKC,ORL,PHI,PHX,POR,SAC,SAS,TOR,UTA,WAS
1,-6.338740348819052,-9.5089155806366,-3.0380387671367117,-6.579892244848277,7.541574122964547,-7.49581180925322,3.0279677646613443,-4.044678410806692,2.3358654399034373,-4.981446884806156,-2.813480049264803,-2.2609127589851568,1.8284246581286356,-9.978802422001868,0.3208802917448833,-12.1941962754424,-5.483102589270713,-2.9376408686688085,-3.8567917548363315,1.0475124119591246,0.3083385114413816,-6.794684487436736,5.334192654510329,-1.0528437307885146,-4.825500032899361,-6.971294324599179,-2.6096069183147557,-3.2135832248139553,-16.030409584994704,-1.1990794828489264
2,-5.667378607458543,-2.1281291989767497,-6.98493552193902,-9.501910933205917,5.927480449497498,-6.399060169604763,2.4730974866276143,-6.7203969843747275,-3.2875437158868888,-6.512701966774058,-4.477476468562945,-1.222327290441552,5.518760843189411,-1.8148068270151863,6.83019299963418,-2.1532418208975836,6.9041294115549805,-4.44986883313216,3.2589070913063964,-1.9114659121491167,-1.652669537532956,-2.9548087250796855,-10.234355827727915,-4.069149517113903,-3.625159908186364,-8.957192328947833,-3.264872995908785,2.869867594312474,-2.1421362994243887,0.20630225446704048
3,4.2179392171107395,-7.366375855706495,6.797085742234771,-1.9206269384676768,-1.050983619516226,-5.187820784662961,3.765331908120917,-5.430547984584074,-1.7507325088300567,-4.432569503079997,-0.22039629645805936,2.07218068904056,-6.94407055006859,-2.468808728495958,-2.2578030595642007,0.9436554896470251,-3.8610962640533777,-1.1506793160767894,4.355677361608557,3.0038513756549112,-1.0145945866715693,8.569904343510737,0.0278740615553745,8.65653021081987,-4.714962504369031,-5.839449379869204,-4.6953240832550645,-0.29701886388452614,-6.4211112556550045,7.382345836042096
4,-1.4466135090300898,-9.100979700206082,-2.736698607484957,-0.43044965063862745,-11.300860264582727,-5.560077091231169,3.116259204135718,-0.49801033323774824,-10.781068003315326,2.1769907064982537,3.261211518256817,-1.2153059203735077,1.5380061265446865,-5.901069804669641,2.8905951309192606,4.678376042218529,5.414424761829608,-0.6440237356041947,5.921874542368952,-9.983052645552048,8.12030255263064,2.0484906942788723,0.7658621752459092,1.6540430781304423,-0.6386699586931912,-3.1201768824800484,-16.59922248404928,1.8780727187481685,0.8479269681949793,3.1275125077469648
5,-4.902378816041614,6.656410565850346,-5.713672716719639,-3.7443655363347443,-0.9105326461064542,-2.629424852130024,0.5511881467584983,-8.096804084278087,8.328028789958156,-9.298707212731179,-0.4365008458441552,11.732324567705218,-8.970153486758974,-7.0298737533703175,9.240717979661762,-1.4988774030393788,5.872807122161812,-4.408943407016479,7.713552946249537,3.1684979496260888,-7.100393078173723,-1.6729032934358798,4.093758647908436,-1.003436214302921,-4.188939155461876,-4.21946912416574,3.077245168899325,-5.076716738291075,-5.572235329262749,3.7836929930693683
6,-0.4778114366014722,0.7991988704265756,-3.1176858672755894,-6.050421622514394,-1.3466235888980904,5.435401077095479,-0.07174168678495739,-2.2361083170679885,-4.864001357418404,3.16376396762812,-3.9578490060648512,-2.7027194264323566,-14.338821945745746,-1.8565782559378579,2.1810250987553834,-1.052379283862171,-0.043286816312064026,2.5726350916165988,7.539945163088085,-2.6577242213870482,-6.042719414961019,2.3101821790681774,10.640380023359759,1.563325966446453,-7.1411047539035035,0.0007530671994680679,-3.914593396427322,9.32137839129281,2.263271207992811,4.258191936905521
7,-2.7362757803092,-9.475962691901866,-8.906291554285042,-6.048385822759277,-3.4693472046923586,1.360252802188242,-1.7104543159736016,-4.010673412967218,-2.7340701638399962,-7.444713403143483,-3.744526163467403,-0.5535920249483925,1.4357816999077944,-5.283218529539773,-1.5920304671315713,-1.7742322761984015,-2.8420604598969565,3.130673575819494,0.014096041556166415,-3.8531221232972603,-3.712616837921415,-8.133943125864578,-1.0317583674281665,3.437277123763139,-1.4004127067608696,5.475853774373416,8.485864061431212,3.9455883276824557,0.5801739621090602,4.604483826624547
8,3.126352895338241,-8.428992170498736,-7.836704770262735,-9.744834237547142,7.4526350947754345,-13.135559054165434,-5.66846786280269,-1.4110680897248404,5.165977425154535,-3.4585357308984177,-9.212080237544289,-10.918072856145917,-1.1851353165269192,-10.602303226566471,-8.752179969559673,10.20071951476153,-3.0544158857696275,-1.4809993010546278,6.756452612724629,3.8956458016722335,-3.7775924072385707,-7.83630297713123,0.27794813481171265,-0.5497337389804214,-1.3891138368537415,1.100288604794154,-4.887523773205784,-3.236623246379094,1.6590221069911455,-11.062005781865285
9,3.5007641530371245,-5.3771666532148075,3.9330971064661147,3.751854599063509,-12.861189844068766,-6.703533453197692,-6.780805703196471,-2.4152515963230132,-5.305419206357138,-1.4684390105277436,-1.2148297764438145,-0.8536867528050239,0.6247942847509669,-11.678038488966976,-0.020701171776975107,-3.886804184587234,-4.420312150761748,2.262733463422391,-10.296408878378022,-3.892119689440759,-2.5792917264161708,2.152355467683057,-5.682104350743429,9.06572851694455,-4.578640585715506,-4.532213334570762,-1.8474747895283123,0.5677988230827598,-7.10812818395688,-5.74868739474171
10,-5.305673017768596,-9.086071164847997,3.3259540419174813,-3.2443221569486735,-8.363321021367591,-2.36233842441112,-4.267237362270083,5.152990480634037,-5.408618266796832,-1.148494279928113,-6.757250531135135,3.815241148504649,-3.939246443746293,-4.362938601455001,-4.962848028376357,1.039780679812003,2.726107687050487,13.313732176516655,1.4107204942919433,-6.468690622259564,7.539021248464061,-1.9024033104395277,1.3118852127597662,1.8491254406154047,0.18873880008930502,-1.550745169779701,0.5589281032950104,2.1062872564691753,-0.6830280865609394,4.390199074922297
11,-5.662631113342987,2.1608503729055557,-1.6895311679065674,-0.4253065523196001,2.7813530259677117,0.3535976737332009,-2.744806646720719,-4.734098359762955,-2.60995043560811,-0.7313346102710194,-7.448762269824303,-0.5780648764994479,-2.1024586751701415,-2.9228033928982287,2.679498674612416,-1.476040004795235,3.097595290734711,-1.8513454582059092,8.071136273547271,1.2689232631579366,-1.9483585188224661,-0.9551430007468203,3.890533054331775,2.414271402252099,-4.558405638944732,-5.383384808307766,-9.33798620351471,-2.7258286903812983,-9.90257971691004,4.7812908919615165
12,-9.420461627300815,-6.217876664207622,-4.277071758402077,3.9367210479423767,-1.7225435207654651,-8.712174613263912,-4.969788263246642,-2.769554191040432,1.0789018691434642,-6.17611705091668,2.837643810020289,2.936499027172112,6.372954891499155,-1.593276641771468,-9.082461269877873,-5.567936135088773,-3.4687693008675313,1.544920890189989,-7.213175236580703,2.043525128543295,-0.7829889513317854,0.6685082134939444,4.536805077993811,-1.356428128828177,-0.41288762762247055,-5.52404936818696,1.949489299139854,5.5716606562568085,-9.934139802052812,-0.2618221595828653
13,-0.21589921233279058,-2.6979737577787026,-4.030948214025829,0.2478986377994447,-1.614767712997642,0.9843096185968996,1.6929044473219899,-5.587287474138557,1.4339242215200203,-7.4372388635326825,2.787589300135836,-1.5424491478959037,-5.842986640285277,-3.0314322630206663,4.8329634200043445,6.247465627438179,-1.0306063297669903,-5.825031973483964,-0.8341105276831652,-5.943493400950557,0.6972867855726153,2.3577596968860264,9.788181514102536,5.514131705469529,-2.6298088153285653,2.141523489664314,-1.4887563084021314,-9.653750938669875,-5.797167670385446,2.737429605390443
14,-6.83251305723974,1.118747897323089,-5.172498538805912,1.2970802897802436,5.528168280118409,4.334502544843888,-2.3394505502514176,-11.656231387336973,0.5511058652610481,-4.350784556220557,-2.2679562412590597,1.138705909426862,4.088525384944342,1.545122170145688,-4.24025780422199,-1.720893158984528,-4.010599616722722,0.7151198796480759,2.57204266172713,-6.534693109640216,1.3072566134933095,6.120335364458906,-1.1739616233764998,-7.351460268336674,3.219414917109791,-5.600160443578756,-3.9671693378152315,-0.9491072349255929,4.129766466457009,5.271615200558638
15,-1.1858695453654586,-12.773122730249145,-6.011626207618572,-0.4453290655783544,-10.698096967659732,1.5214713647240454,-2.789401636325736,-1.3076887975046358,-3.643902542128155,-7.537902753448861,0.4560062659155192,5.503178517888042,-6.0816021713340485,-0.6722304723823013,-7.208586278155759,4.225545943450623,0.7490709396833888,7.217695995673924,0.955994334565222,0.6967019487002354,-0.575382876248373,-6.160943126639426,-0.44928113102565853,1.858499493056291,0.5432396762801551,2.1096525629154184,2.1552421406209272,-5.121098406179638,-10.19814099469502,3.1985030807222676
16,4.219768651311018,-1.0975471481956032,-11.004939575726564,-0.5594244268798038,-8.427495086688527,1.4531136657334638,-12.425231958465377,1.1416080417631995,-5.255637201658964,-9.007881714558128,-8.376492059657306,7.226121230741326,-1.7518587095539533,6.519494526569749,-0.5607376904157739,-0.6588624326210296,-2.0074928398671723,11.148407603918715,2.867337993610342,12.48562130560793,6.035059085743657,-5.322385490555965,-5.867518744184767,6.640215387262983,-6.232909856450262,7.917696529606859,3.3756929350041287,-1.3230686074270746,-2.635610315970111,2.205561358432552
